2024-05-13 01:19:12,850 INFO    StreamThr :2275465 [internal.py:wandb_internal():86] W&B internal server running at pid: 2275465, started at: 2024-05-13 01:19:12.850009
2024-05-13 01:19:13,643 DEBUG   HandlerThread:2275465 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-174-generic-x86_64-with-glibc2.31', 'python': '3.12.2', 'heartbeatAt': '2024-05-12T19:49:13.636718', 'startedAt': '2024-05-12T19:49:12.846600', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/raid/ganesh/racha_suraj/SF_test/Power-Mechanism-new/Higgs/test_higgs.py', 'codePathLocal': 'test_higgs.py', 'codePath': 'Higgs/test_higgs.py', 'git': {'remote': 'https://github.com/Kaustubh-iitb/Power-Mechanism-new.git', 'commit': '2ac359c7d10d049b728700bcce9c4954289f7734'}, 'email': 'ponkshekaustubh11@gmail.com', 'root': '/raid/ganesh/racha_suraj/SF_test/Power-Mechanism-new', 'host': 'iitb-dgx4.iitb.ac.in', 'username': 'racha_suraj', 'executable': '/raid/ganesh/racha_suraj/miniconda3/envs/dpo/bin/python', 'cpu_count': 128, 'cpu_count_logical': 256, 'cpu_freq': {'current': 3137.8158007812494, 'min': 1500.0, 'max': 2250.0}, 'cpu_freq_per_core': [{'current': 3388.4, 'min': 1500.0, 'max': 2250.0}, {'current': 3376.461, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.545, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.112, 'min': 1500.0, 'max': 2250.0}, {'current': 3178.642, 'min': 1500.0, 'max': 2250.0}, {'current': 3176.251, 'min': 1500.0, 'max': 2250.0}, {'current': 3176.307, 'min': 1500.0, 'max': 2250.0}, {'current': 3174.182, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.055, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.918, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.597, 'min': 1500.0, 'max': 2250.0}, {'current': 3356.712, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.554, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.842, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.314, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.941, 'min': 1500.0, 'max': 2250.0}, {'current': 2694.797, 'min': 1500.0, 'max': 2250.0}, {'current': 2692.302, 'min': 1500.0, 'max': 2250.0}, {'current': 2691.663, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.698, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.962, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.784, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.357, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.104, 'min': 1500.0, 'max': 2250.0}, {'current': 3325.561, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.047, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.964, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.52, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.368, 'min': 1500.0, 'max': 2250.0}, {'current': 2664.382, 'min': 1500.0, 'max': 2250.0}, {'current': 2657.39, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.758, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.114, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.357, 'min': 1500.0, 'max': 2250.0}, {'current': 3371.875, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.909, 'min': 1500.0, 'max': 2250.0}, {'current': 3377.827, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.579, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.419, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.243, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.862, 'min': 1500.0, 'max': 2250.0}, {'current': 3417.966, 'min': 1500.0, 'max': 2250.0}, {'current': 3396.481, 'min': 1500.0, 'max': 2250.0}, {'current': 2739.096, 'min': 1500.0, 'max': 2250.0}, {'current': 2690.61, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.052, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.1, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.966, 'min': 1500.0, 'max': 2250.0}, {'current': 2552.694, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.963, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.594, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.779, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.228, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.481, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.965, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.287, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.837, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.365, 'min': 1500.0, 'max': 2250.0}, {'current': 3372.046, 'min': 1500.0, 'max': 2250.0}, {'current': 3399.957, 'min': 1500.0, 'max': 2250.0}, {'current': 3399.397, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.299, 'min': 1500.0, 'max': 2250.0}, {'current': 2589.48, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.715, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.45, 'min': 1500.0, 'max': 2250.0}, {'current': 2742.668, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.794, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.555, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.278, 'min': 1500.0, 'max': 2250.0}, {'current': 3303.456, 'min': 1500.0, 'max': 2250.0}, {'current': 3129.721, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.352, 'min': 1500.0, 'max': 2250.0}, {'current': 2372.021, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.156, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.397, 'min': 1500.0, 'max': 2250.0}, {'current': 2271.287, 'min': 1500.0, 'max': 2250.0}, {'current': 3396.665, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.808, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.576, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.047, 'min': 1500.0, 'max': 2250.0}, {'current': 1790.778, 'min': 1500.0, 'max': 2250.0}, {'current': 1797.137, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.624, 'min': 1500.0, 'max': 2250.0}, {'current': 1790.391, 'min': 1500.0, 'max': 2250.0}, {'current': 1750.718, 'min': 1500.0, 'max': 2250.0}, {'current': 2294.727, 'min': 1500.0, 'max': 2250.0}, {'current': 2345.035, 'min': 1500.0, 'max': 2250.0}, {'current': 1750.721, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.052, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.109, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.802, 'min': 1500.0, 'max': 2250.0}, {'current': 1789.894, 'min': 1500.0, 'max': 2250.0}, {'current': 1799.937, 'min': 1500.0, 'max': 2250.0}, {'current': 1798.807, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.227, 'min': 1500.0, 'max': 2250.0}, {'current': 1799.248, 'min': 1500.0, 'max': 2250.0}, {'current': 2399.345, 'min': 1500.0, 'max': 2250.0}, {'current': 1751.507, 'min': 1500.0, 'max': 2250.0}, {'current': 1748.694, 'min': 1500.0, 'max': 2250.0}, {'current': 1748.343, 'min': 1500.0, 'max': 2250.0}, {'current': 2337.319, 'min': 1500.0, 'max': 2250.0}, {'current': 2528.624, 'min': 1500.0, 'max': 2250.0}, {'current': 1693.409, 'min': 1500.0, 'max': 2250.0}, {'current': 1694.527, 'min': 1500.0, 'max': 2250.0}, {'current': 3399.884, 'min': 1500.0, 'max': 2250.0}, {'current': 2262.596, 'min': 1500.0, 'max': 2250.0}, {'current': 2836.801, 'min': 1500.0, 'max': 2250.0}, {'current': 2279.595, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.644, 'min': 1500.0, 'max': 2250.0}, {'current': 2264.309, 'min': 1500.0, 'max': 2250.0}, {'current': 2129.401, 'min': 1500.0, 'max': 2250.0}, {'current': 2277.43, 'min': 1500.0, 'max': 2250.0}, {'current': 1749.684, 'min': 1500.0, 'max': 2250.0}, {'current': 1750.421, 'min': 1500.0, 'max': 2250.0}, {'current': 1751.406, 'min': 1500.0, 'max': 2250.0}, {'current': 2359.91, 'min': 1500.0, 'max': 2250.0}, {'current': 2335.798, 'min': 1500.0, 'max': 2250.0}, {'current': 2276.34, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.289, 'min': 1500.0, 'max': 2250.0}, {'current': 2055.366, 'min': 1500.0, 'max': 2250.0}, {'current': 2345.773, 'min': 1500.0, 'max': 2250.0}, {'current': 2387.07, 'min': 1500.0, 'max': 2250.0}, {'current': 2263.32, 'min': 1500.0, 'max': 2250.0}, {'current': 2262.538, 'min': 1500.0, 'max': 2250.0}, {'current': 2393.007, 'min': 1500.0, 'max': 2250.0}, {'current': 1750.487, 'min': 1500.0, 'max': 2250.0}, {'current': 1746.923, 'min': 1500.0, 'max': 2250.0}, {'current': 1755.506, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.986, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.584, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.111, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.595, 'min': 1500.0, 'max': 2250.0}, {'current': 3174.128, 'min': 1500.0, 'max': 2250.0}, {'current': 3172.861, 'min': 1500.0, 'max': 2250.0}, {'current': 3174.109, 'min': 1500.0, 'max': 2250.0}, {'current': 3178.099, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.611, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.097, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.298, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.453, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.679, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.797, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.872, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.894, 'min': 1500.0, 'max': 2250.0}, {'current': 3372.203, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.298, 'min': 1500.0, 'max': 2250.0}, {'current': 3150.086, 'min': 1500.0, 'max': 2250.0}, {'current': 3096.213, 'min': 1500.0, 'max': 2250.0}, {'current': 2730.054, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.265, 'min': 1500.0, 'max': 2250.0}, {'current': 3373.476, 'min': 1500.0, 'max': 2250.0}, {'current': 3374.258, 'min': 1500.0, 'max': 2250.0}, {'current': 3222.647, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.904, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.952, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.877, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.856, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.752, 'min': 1500.0, 'max': 2250.0}, {'current': 3073.344, 'min': 1500.0, 'max': 2250.0}, {'current': 2440.35, 'min': 1500.0, 'max': 2250.0}, {'current': 2390.901, 'min': 1500.0, 'max': 2250.0}, {'current': 3114.476, 'min': 1500.0, 'max': 2250.0}, {'current': 2424.397, 'min': 1500.0, 'max': 2250.0}, {'current': 2553.915, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.801, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.584, 'min': 1500.0, 'max': 2250.0}, {'current': 3396.24, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.919, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.652, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.316, 'min': 1500.0, 'max': 2250.0}, {'current': 2739.732, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.574, 'min': 1500.0, 'max': 2250.0}, {'current': 3085.359, 'min': 1500.0, 'max': 2250.0}, {'current': 2512.219, 'min': 1500.0, 'max': 2250.0}, {'current': 2550.142, 'min': 1500.0, 'max': 2250.0}, {'current': 3365.823, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.86, 'min': 1500.0, 'max': 2250.0}, {'current': 2581.563, 'min': 1500.0, 'max': 2250.0}, {'current': 2597.475, 'min': 1500.0, 'max': 2250.0}, {'current': 2589.553, 'min': 1500.0, 'max': 2250.0}, {'current': 3264.381, 'min': 1500.0, 'max': 2250.0}, {'current': 2576.531, 'min': 1500.0, 'max': 2250.0}, {'current': 2474.638, 'min': 1500.0, 'max': 2250.0}, {'current': 2424.301, 'min': 1500.0, 'max': 2250.0}, {'current': 1750.206, 'min': 1500.0, 'max': 2250.0}, {'current': 1752.729, 'min': 1500.0, 'max': 2250.0}, {'current': 1752.627, 'min': 1500.0, 'max': 2250.0}, {'current': 2540.568, 'min': 1500.0, 'max': 2250.0}, {'current': 2616.309, 'min': 1500.0, 'max': 2250.0}, {'current': 2579.763, 'min': 1500.0, 'max': 2250.0}, {'current': 3408.787, 'min': 1500.0, 'max': 2250.0}, {'current': 2575.639, 'min': 1500.0, 'max': 2250.0}, {'current': 3287.027, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.499, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.34, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.916, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.793, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.313, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.555, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.263, 'min': 1500.0, 'max': 2250.0}, {'current': 2365.339, 'min': 1500.0, 'max': 2250.0}, {'current': 2770.497, 'min': 1500.0, 'max': 2250.0}, {'current': 2290.528, 'min': 1500.0, 'max': 2250.0}, {'current': 2305.273, 'min': 1500.0, 'max': 2250.0}, {'current': 2808.647, 'min': 1500.0, 'max': 2250.0}, {'current': 3303.445, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.264, 'min': 1500.0, 'max': 2250.0}, {'current': 2719.781, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.056, 'min': 1500.0, 'max': 2250.0}, {'current': 1789.017, 'min': 1500.0, 'max': 2250.0}, {'current': 1791.916, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.538, 'min': 1500.0, 'max': 2250.0}, {'current': 1744.007, 'min': 1500.0, 'max': 2250.0}, {'current': 2335.579, 'min': 1500.0, 'max': 2250.0}, {'current': 2339.301, 'min': 1500.0, 'max': 2250.0}, {'current': 1745.618, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.523, 'min': 1500.0, 'max': 2250.0}, {'current': 1799.345, 'min': 1500.0, 'max': 2250.0}, {'current': 1797.675, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.202, 'min': 1500.0, 'max': 2250.0}, {'current': 1798.076, 'min': 1500.0, 'max': 2250.0}, {'current': 1799.867, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.682, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.371, 'min': 1500.0, 'max': 2250.0}, {'current': 2432.349, 'min': 1500.0, 'max': 2250.0}, {'current': 1753.622, 'min': 1500.0, 'max': 2250.0}, {'current': 1752.486, 'min': 1500.0, 'max': 2250.0}, {'current': 1748.989, 'min': 1500.0, 'max': 2250.0}, {'current': 2353.536, 'min': 1500.0, 'max': 2250.0}, {'current': 2530.091, 'min': 1500.0, 'max': 2250.0}, {'current': 1695.922, 'min': 1500.0, 'max': 2250.0}, {'current': 1695.643, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.653, 'min': 1500.0, 'max': 2250.0}, {'current': 2270.73, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.838, 'min': 1500.0, 'max': 2250.0}, {'current': 2279.117, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.881, 'min': 1500.0, 'max': 2250.0}, {'current': 2258.254, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.329, 'min': 1500.0, 'max': 2250.0}, {'current': 2261.18, 'min': 1500.0, 'max': 2250.0}, {'current': 1743.233, 'min': 1500.0, 'max': 2250.0}, {'current': 1754.419, 'min': 1500.0, 'max': 2250.0}, {'current': 1755.322, 'min': 1500.0, 'max': 2250.0}, {'current': 2358.658, 'min': 1500.0, 'max': 2250.0}, {'current': 2347.776, 'min': 1500.0, 'max': 2250.0}, {'current': 2279.696, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.289, 'min': 1500.0, 'max': 2250.0}, {'current': 1728.932, 'min': 1500.0, 'max': 2250.0}, {'current': 2351.3, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.654, 'min': 1500.0, 'max': 2250.0}, {'current': 2251.25, 'min': 1500.0, 'max': 2250.0}, {'current': 2290.715, 'min': 1500.0, 'max': 2250.0}, {'current': 2411.661, 'min': 1500.0, 'max': 2250.0}, {'current': 1747.521, 'min': 1500.0, 'max': 2250.0}, {'current': 1741.866, 'min': 1500.0, 'max': 2250.0}, {'current': 1746.825, 'min': 1500.0, 'max': 2250.0}], 'disk': {'/': {'total': 1757.7545127868652, 'used': 1301.7881507873535}}, 'gpu': 'NVIDIA A100-SXM4-80GB', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 2015.6736488342285}}
2024-05-13 01:19:13,643 INFO    HandlerThread:2275465 [system_monitor.py:probe():224] Finished collecting system info
2024-05-13 01:19:13,643 INFO    HandlerThread:2275465 [system_monitor.py:probe():227] Publishing system info
2024-05-13 01:19:13,643 DEBUG   HandlerThread:2275465 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-13 01:19:14,485 INFO    Thread-12 :2275465 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/ganesh/racha_suraj/SF_test/Power-Mechanism-new/Higgs/wandb/run-20240513_011912-85h8cmpa/files/conda-environment.yaml
2024-05-13 01:19:16,160 DEBUG   HandlerThread:2275465 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-13 01:19:16,162 INFO    HandlerThread:2275465 [system_monitor.py:probe():229] Finished publishing system info
2024-05-13 01:19:16,163 DEBUG   SenderThread:2275465 [sender.py:send():379] send: files
2024-05-13 01:19:16,163 INFO    SenderThread:2275465 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-13 01:19:16,279 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: python_packages
2024-05-13 01:19:16,279 DEBUG   SenderThread:2275465 [sender.py:send_request():406] send_request: python_packages
2024-05-13 01:19:16,280 DEBUG   SenderThread:2275465 [sender.py:send():379] send: telemetry
2024-05-13 01:19:16,280 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: stop_status
2024-05-13 01:19:16,280 DEBUG   SenderThread:2275465 [sender.py:send_request():406] send_request: stop_status
2024-05-13 01:19:16,282 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-13 01:19:16,484 INFO    Thread-12 :2275465 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/ganesh/racha_suraj/SF_test/Power-Mechanism-new/Higgs/wandb/run-20240513_011912-85h8cmpa/files/conda-environment.yaml
2024-05-13 01:19:16,484 INFO    Thread-12 :2275465 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/ganesh/racha_suraj/SF_test/Power-Mechanism-new/Higgs/wandb/run-20240513_011912-85h8cmpa/files/requirements.txt
2024-05-13 01:19:16,485 INFO    Thread-12 :2275465 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/ganesh/racha_suraj/SF_test/Power-Mechanism-new/Higgs/wandb/run-20240513_011912-85h8cmpa/files/wandb-metadata.json
2024-05-13 01:19:16,612 DEBUG   SenderThread:2275465 [sender.py:send():379] send: config
2024-05-13 01:19:17,391 INFO    wandb-upload_0:2275465 [upload_job.py:push():131] Uploaded file /tmp/tmp1q9aoxk1wandb/nq8uppqo-wandb-metadata.json
2024-05-13 01:19:17,484 INFO    Thread-12 :2275465 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/ganesh/racha_suraj/SF_test/Power-Mechanism-new/Higgs/wandb/run-20240513_011912-85h8cmpa/files/output.log
2024-05-13 01:19:18,507 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: status_report
2024-05-13 01:19:19,485 INFO    Thread-12 :2275465 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/ganesh/racha_suraj/SF_test/Power-Mechanism-new/Higgs/wandb/run-20240513_011912-85h8cmpa/files/output.log
2024-05-13 01:19:23,507 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: status_report
2024-05-13 01:19:28,508 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: status_report
2024-05-13 01:19:31,281 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-13 01:19:31,281 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: stop_status
2024-05-13 01:19:31,281 DEBUG   SenderThread:2275465 [sender.py:send_request():406] send_request: stop_status
2024-05-13 01:19:33,602 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: status_report
2024-05-13 01:19:38,602 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: status_report
2024-05-13 01:19:43,607 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: status_report
2024-05-13 01:19:44,491 INFO    Thread-12 :2275465 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/ganesh/racha_suraj/SF_test/Power-Mechanism-new/Higgs/wandb/run-20240513_011912-85h8cmpa/files/config.yaml
2024-05-13 01:19:46,280 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: stop_status
2024-05-13 01:19:46,281 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-13 01:19:46,281 DEBUG   SenderThread:2275465 [sender.py:send_request():406] send_request: stop_status
2024-05-13 01:19:49,658 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: status_report
2024-05-13 01:19:52,549 DEBUG   SenderThread:2275465 [sender.py:send():379] send: exit
2024-05-13 01:19:52,549 INFO    SenderThread:2275465 [sender.py:send_exit():586] handling exit code: 255
2024-05-13 01:19:52,550 INFO    SenderThread:2275465 [sender.py:send_exit():588] handling runtime: 39
2024-05-13 01:19:52,551 INFO    SenderThread:2275465 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-13 01:19:52,551 INFO    SenderThread:2275465 [sender.py:send_exit():594] send defer
2024-05-13 01:19:52,552 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: defer
2024-05-13 01:19:52,552 INFO    HandlerThread:2275465 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-13 01:19:52,552 DEBUG   SenderThread:2275465 [sender.py:send_request():406] send_request: defer
2024-05-13 01:19:52,552 INFO    SenderThread:2275465 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-13 01:19:52,552 INFO    SenderThread:2275465 [sender.py:transition_state():614] send defer: 1
2024-05-13 01:19:52,552 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: defer
2024-05-13 01:19:52,552 INFO    HandlerThread:2275465 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-13 01:19:52,552 DEBUG   SenderThread:2275465 [sender.py:send_request():406] send_request: defer
2024-05-13 01:19:52,552 INFO    SenderThread:2275465 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-13 01:19:52,552 INFO    SenderThread:2275465 [sender.py:transition_state():614] send defer: 2
2024-05-13 01:19:52,552 DEBUG   HandlerThread:2275465 [handler.py:handle_request():146] handle_request: defer
2024-05-13 01:19:52,552 INFO    HandlerThread:2275465 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-13 01:19:52,552 INFO    HandlerThread:2275465 [system_monitor.py:finish():203] Stopping system monitor
2024-05-13 01:19:52,552 DEBUG   SystemMonitor:2275465 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-13 01:19:52,553 DEBUG   SystemMonitor:2275465 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-13 01:19:52,553 DEBUG   SystemMonitor:2275465 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-13 01:19:52,556 INFO    HandlerThread:2275465 [interfaces.py:finish():202] Joined cpu monitor
